"start","end","consumption prediction"
"2023-12-25T23:00:00.000Z","2023-12-25T23:15:00.000Z","9643.6"
"2023-12-26T00:00:00.000Z","2023-12-26T00:15:00.000Z","9362.7"
"2023-12-26T01:00:00.000Z","2023-12-26T01:15:00.000Z","9236.5"
"2023-12-26T02:00:00.000Z","2023-12-26T02:15:00.000Z","9127.8"
"2023-12-26T03:00:00.000Z","2023-12-26T03:15:00.000Z","9135.9"
"2023-12-26T04:00:00.000Z","2023-12-26T04:15:00.000Z","9213.4"
"2023-12-26T05:00:00.000Z","2023-12-26T05:15:00.000Z","9323.6"
"2023-12-26T06:00:00.000Z","2023-12-26T06:15:00.000Z","9442.8"
"2023-12-26T07:00:00.000Z","2023-12-26T07:15:00.000Z","9623.8"
"2023-12-26T08:00:00.000Z","2023-12-26T08:15:00.000Z","9740.3"
"2023-12-26T09:00:00.000Z","2023-12-26T09:15:00.000Z","9793.4"
"2023-12-26T10:00:00.000Z","2023-12-26T10:15:00.000Z","9872"
"2023-12-26T11:00:00.000Z","2023-12-26T11:15:00.000Z","9925.2"
"2023-12-26T12:00:00.000Z","2023-12-26T12:15:00.000Z","9966.9"
"2023-12-26T13:00:00.000Z","2023-12-26T13:15:00.000Z","10046.4"
"2023-12-26T14:00:00.000Z","2023-12-26T14:15:00.000Z","10241"
"2023-12-26T15:00:00.000Z","2023-12-26T15:15:00.000Z","10342.7"
"2023-12-26T16:00:00.000Z","2023-12-26T16:15:00.000Z","10362.5"
"2023-12-26T17:00:00.000Z","2023-12-26T17:15:00.000Z","10323.6"
"2023-12-26T18:00:00.000Z","2023-12-26T18:15:00.000Z","10277.5"
"2023-12-26T19:00:00.000Z","2023-12-26T19:15:00.000Z","10114.7"
"2023-12-26T20:00:00.000Z","2023-12-26T20:15:00.000Z","9996.5"
"2023-12-26T21:00:00.000Z","2023-12-26T21:15:00.000Z","10075.5"
"2023-12-26T22:00:00.000Z","2023-12-26T22:15:00.000Z","10188.4"
"2023-12-26T23:00:00.000Z","2023-12-26T23:15:00.000Z","10006.9"
"2023-12-27T00:00:00.000Z","2023-12-27T00:15:00.000Z","9754.5"
"2023-12-27T01:00:00.000Z","2023-12-27T01:15:00.000Z","9677.4"
"2023-12-27T02:00:00.000Z","2023-12-27T02:15:00.000Z","9675.8"
"2023-12-27T03:00:00.000Z","2023-12-27T03:15:00.000Z","9733.3"
"2023-12-27T04:00:00.000Z","2023-12-27T04:15:00.000Z","10016.9"
"2023-12-27T05:00:00.000Z","2023-12-27T05:15:00.000Z","10398.6"
"2023-12-27T06:00:00.000Z","2023-12-27T06:15:00.000Z","10714.9"
"2023-12-27T07:00:00.000Z","2023-12-27T07:15:00.000Z","10954.1"
"2023-12-27T08:00:00.000Z","2023-12-27T08:15:00.000Z","10956.4"
"2023-12-27T09:00:00.000Z","2023-12-27T09:15:00.000Z","10882"
"2023-12-27T10:00:00.000Z","2023-12-27T10:15:00.000Z","11020.5"
"2023-12-27T11:00:00.000Z","2023-12-27T11:15:00.000Z","11056.4"
"2023-12-27T12:00:00.000Z","2023-12-27T12:15:00.000Z","11029.2"
"2023-12-27T13:00:00.000Z","2023-12-27T13:15:00.000Z","11020.4"
"2023-12-27T14:00:00.000Z","2023-12-27T14:15:00.000Z","11202"
"2023-12-27T15:00:00.000Z","2023-12-27T15:15:00.000Z","11236.6"
"2023-12-27T16:00:00.000Z","2023-12-27T16:15:00.000Z","11260.8"
"2023-12-27T17:00:00.000Z","2023-12-27T17:15:00.000Z","11247.3"
"2023-12-27T18:00:00.000Z","2023-12-27T18:15:00.000Z","11185.9"
"2023-12-27T19:00:00.000Z","2023-12-27T19:15:00.000Z","10952.1"
"2023-12-27T20:00:00.000Z","2023-12-27T20:15:00.000Z","10746.9"
"2023-12-27T21:00:00.000Z","2023-12-27T21:15:00.000Z","10697.6"
"2023-12-27T22:00:00.000Z","2023-12-27T22:15:00.000Z","10573.6"
"2023-12-27T23:00:00.000Z","2023-12-27T23:15:00.000Z","10142.6"
"2023-12-28T00:00:00.000Z","2023-12-28T00:15:00.000Z","9989"
"2023-12-28T01:00:00.000Z","2023-12-28T01:15:00.000Z","9837.8"
"2023-12-28T02:00:00.000Z","2023-12-28T02:15:00.000Z","9825.9"
"2023-12-28T03:00:00.000Z","2023-12-28T03:15:00.000Z","9860.2"
"2023-12-28T04:00:00.000Z","2023-12-28T04:15:00.000Z","10033.5"
"2023-12-28T05:00:00.000Z","2023-12-28T05:15:00.000Z","10469"
"2023-12-28T06:00:00.000Z","2023-12-28T06:15:00.000Z","10602.9"
"2023-12-28T07:00:00.000Z","2023-12-28T07:15:00.000Z","10787.3"
"2023-12-28T08:00:00.000Z","2023-12-28T08:15:00.000Z","10846.8"
"2023-12-28T09:00:00.000Z","2023-12-28T09:15:00.000Z","10876.1"
"2023-12-28T10:00:00.000Z","2023-12-28T10:15:00.000Z","10964"
"2023-12-28T11:00:00.000Z","2023-12-28T11:15:00.000Z","11002.6"
"2023-12-28T12:00:00.000Z","2023-12-28T12:15:00.000Z","10962.9"
"2023-12-28T13:00:00.000Z","2023-12-28T13:15:00.000Z","11044.4"
"2023-12-28T14:00:00.000Z","2023-12-28T14:15:00.000Z","11190.4"
"2023-12-28T15:00:00.000Z","2023-12-28T15:15:00.000Z","11348.1"
"2023-12-28T16:00:00.000Z","2023-12-28T16:15:00.000Z","11263.1"
"2023-12-28T17:00:00.000Z","2023-12-28T17:15:00.000Z","11269.3"
"2023-12-28T18:00:00.000Z","2023-12-28T18:15:00.000Z","11256.8"
"2023-12-28T19:00:00.000Z","2023-12-28T19:15:00.000Z","11073.1"
"2023-12-28T20:00:00.000Z","2023-12-28T20:15:00.000Z","10921.6"
"2023-12-28T21:00:00.000Z","2023-12-28T21:15:00.000Z","10899"
"2023-12-28T22:00:00.000Z","2023-12-28T22:15:00.000Z","10740.1"
"2023-12-28T23:00:00.000Z","2023-12-28T23:15:00.000Z","10451.8"
"2023-12-29T00:00:00.000Z","2023-12-29T00:15:00.000Z","10287.9"
"2023-12-29T01:00:00.000Z","2023-12-29T01:15:00.000Z","10181.7"
"2023-12-29T02:00:00.000Z","2023-12-29T02:15:00.000Z","10115.9"
"2023-12-29T03:00:00.000Z","2023-12-29T03:15:00.000Z","10115.7"
"2023-12-29T04:00:00.000Z","2023-12-29T04:15:00.000Z","10312.3"
"2023-12-29T05:00:00.000Z","2023-12-29T05:15:00.000Z","10639.2"
"2023-12-29T06:00:00.000Z","2023-12-29T06:15:00.000Z","10828.7"
"2023-12-29T07:00:00.000Z","2023-12-29T07:15:00.000Z","11058"
"2023-12-29T08:00:00.000Z","2023-12-29T08:15:00.000Z","11152.9"
"2023-12-29T09:00:00.000Z","2023-12-29T09:15:00.000Z","11218"
"2023-12-29T10:00:00.000Z","2023-12-29T10:15:00.000Z","11272.5"
"2023-12-29T11:00:00.000Z","2023-12-29T11:15:00.000Z","11276.6"
"2023-12-29T12:00:00.000Z","2023-12-29T12:15:00.000Z","11214.5"
"2023-12-29T13:00:00.000Z","2023-12-29T13:15:00.000Z","11247.3"
"2023-12-29T14:00:00.000Z","2023-12-29T14:15:00.000Z","11453.5"
"2023-12-29T15:00:00.000Z","2023-12-29T15:15:00.000Z","11529.4"
"2023-12-29T16:00:00.000Z","2023-12-29T16:15:00.000Z","11554.2"
"2023-12-29T17:00:00.000Z","2023-12-29T17:15:00.000Z","11591.4"
"2023-12-29T18:00:00.000Z","2023-12-29T18:15:00.000Z","11532.8"
"2023-12-29T19:00:00.000Z","2023-12-29T19:15:00.000Z","11332.6"
"2023-12-29T20:00:00.000Z","2023-12-29T20:15:00.000Z","11148.6"
"2023-12-29T21:00:00.000Z","2023-12-29T21:15:00.000Z","11075.9"
"2023-12-29T22:00:00.000Z","2023-12-29T22:15:00.000Z","10976.9"
"2023-12-29T23:00:00.000Z","2023-12-29T23:15:00.000Z","10538.7"
"2023-12-30T00:00:00.000Z","2023-12-30T00:15:00.000Z","10225.6"
"2023-12-30T01:00:00.000Z","2023-12-30T01:15:00.000Z","10106.6"
"2023-12-30T02:00:00.000Z","2023-12-30T02:15:00.000Z","9809.6"
"2023-12-30T03:00:00.000Z","2023-12-30T03:15:00.000Z","9824.9"
"2023-12-30T04:00:00.000Z","2023-12-30T04:15:00.000Z","9843.5"
"2023-12-30T05:00:00.000Z","2023-12-30T05:15:00.000Z","10017"
"2023-12-30T06:00:00.000Z","2023-12-30T06:15:00.000Z","10133.1"
"2023-12-30T07:00:00.000Z","2023-12-30T07:15:00.000Z","10403.8"
"2023-12-30T08:00:00.000Z","2023-12-30T08:15:00.000Z","10465.4"
"2023-12-30T09:00:00.000Z","2023-12-30T09:15:00.000Z","10575.9"
"2023-12-30T10:00:00.000Z","2023-12-30T10:15:00.000Z","10710.7"
"2023-12-30T11:00:00.000Z","2023-12-30T11:15:00.000Z","10980.2"
"2023-12-30T12:00:00.000Z","2023-12-30T12:15:00.000Z","10986.9"
"2023-12-30T13:00:00.000Z","2023-12-30T13:15:00.000Z","11080.4"
"2023-12-30T14:00:00.000Z","2023-12-30T14:15:00.000Z","11343"
"2023-12-30T15:00:00.000Z","2023-12-30T15:15:00.000Z","11559.9"
"2023-12-30T16:00:00.000Z","2023-12-30T16:15:00.000Z","11638.2"
"2023-12-30T17:00:00.000Z","2023-12-30T17:15:00.000Z","11648.7"
"2023-12-30T18:00:00.000Z","2023-12-30T18:15:00.000Z","11545"
"2023-12-30T19:00:00.000Z","2023-12-30T19:15:00.000Z","11275"
"2023-12-30T20:00:00.000Z","2023-12-30T20:15:00.000Z","11171.3"
"2023-12-30T21:00:00.000Z","2023-12-30T21:15:00.000Z","11216.8"
"2023-12-30T22:00:00.000Z","2023-12-30T22:15:00.000Z","11138.6"
"2023-12-30T23:00:00.000Z","2023-12-30T23:15:00.000Z","11061.6"
"2023-12-31T00:00:00.000Z","2023-12-31T00:15:00.000Z","10900.7"
"2023-12-31T01:00:00.000Z","2023-12-31T01:15:00.000Z","10808.2"
"2023-12-31T02:00:00.000Z","2023-12-31T02:15:00.000Z","10772.4"
"2023-12-31T03:00:00.000Z","2023-12-31T03:15:00.000Z","10803.6"
"2023-12-31T04:00:00.000Z","2023-12-31T04:15:00.000Z","10999.7"
"2023-12-31T05:00:00.000Z","2023-12-31T05:15:00.000Z","11248.1"
"2023-12-31T06:00:00.000Z","2023-12-31T06:15:00.000Z","11408.1"
"2023-12-31T07:00:00.000Z","2023-12-31T07:15:00.000Z","11648.3"
"2023-12-31T08:00:00.000Z","2023-12-31T08:15:00.000Z","11778.7"
"2023-12-31T09:00:00.000Z","2023-12-31T09:15:00.000Z","11851.8"
"2023-12-31T10:00:00.000Z","2023-12-31T10:15:00.000Z","11962.2"
"2023-12-31T11:00:00.000Z","2023-12-31T11:15:00.000Z","12001.8"
"2023-12-31T12:00:00.000Z","2023-12-31T12:15:00.000Z","12005.4"
"2023-12-31T13:00:00.000Z","2023-12-31T13:15:00.000Z","12061.5"
"2023-12-31T14:00:00.000Z","2023-12-31T14:15:00.000Z","12253.4"
"2023-12-31T15:00:00.000Z","2023-12-31T15:15:00.000Z","12384.5"
"2023-12-31T16:00:00.000Z","2023-12-31T16:15:00.000Z","12409"
"2023-12-31T17:00:00.000Z","2023-12-31T17:15:00.000Z","12351.8"
"2023-12-31T18:00:00.000Z","2023-12-31T18:15:00.000Z","12199.5"
"2023-12-31T19:00:00.000Z","2023-12-31T19:15:00.000Z","12062"
"2023-12-31T20:00:00.000Z","2023-12-31T20:15:00.000Z","12030.9"
"2023-12-31T21:00:00.000Z","2023-12-31T21:15:00.000Z","12221.5"
"2023-12-31T22:00:00.000Z","2023-12-31T22:15:00.000Z","12169.1"
"2023-12-31T23:00:00.000Z","2023-12-31T23:15:00.000Z","11869.2"
"2024-01-01T00:00:00.000Z","2024-01-01T00:15:00.000Z","11688.7"
"2024-01-01T01:00:00.000Z","2024-01-01T01:15:00.000Z","11544.5"
"2024-01-01T02:00:00.000Z","2024-01-01T02:15:00.000Z","11470.7"
"2024-01-01T03:00:00.000Z","2024-01-01T03:15:00.000Z","11493.8"
"2024-01-01T04:00:00.000Z","2024-01-01T04:15:00.000Z","11594.9"
"2024-01-01T05:00:00.000Z","2024-01-01T05:15:00.000Z","11740.6"
"2024-01-01T06:00:00.000Z","2024-01-01T06:15:00.000Z","11853.2"
"2024-01-01T07:00:00.000Z","2024-01-01T07:15:00.000Z","11979.2"
"2024-01-01T08:00:00.000Z","2024-01-01T08:15:00.000Z","12128.3"
"2024-01-01T09:00:00.000Z","2024-01-01T09:15:00.000Z","12284"
"2024-01-01T10:00:00.000Z","2024-01-01T10:15:00.000Z","12443.7"
"2024-01-01T11:00:00.000Z","2024-01-01T11:15:00.000Z","12521.1"
"2024-01-01T12:00:00.000Z","2024-01-01T12:15:00.000Z","12594.8"
"2024-01-01T13:00:00.000Z","2024-01-01T13:15:00.000Z","12697.4"
"2024-01-01T14:00:00.000Z","2024-01-01T14:15:00.000Z","12904.1"
"2024-01-01T15:00:00.000Z","2024-01-01T15:15:00.000Z","13159.9"
"2024-01-01T16:00:00.000Z","2024-01-01T16:15:00.000Z","13192.7"
"2024-01-01T17:00:00.000Z","2024-01-01T17:15:00.000Z","13225.8"
"2024-01-01T18:00:00.000Z","2024-01-01T18:15:00.000Z","13203"
"2024-01-01T19:00:00.000Z","2024-01-01T19:15:00.000Z","13069.4"
"2024-01-01T20:00:00.000Z","2024-01-01T20:15:00.000Z","13007.8"
"2024-01-01T21:00:00.000Z","2024-01-01T21:15:00.000Z","13056.1"
"2024-01-01T22:00:00.000Z","2024-01-01T22:15:00.000Z","13082.9"
"2024-01-01T23:00:00.000Z","2024-01-01T23:15:00.000Z","12285.8"
"2024-01-02T00:00:00.000Z","2024-01-02T00:15:00.000Z","12168.8"
"2024-01-02T01:00:00.000Z","2024-01-02T01:15:00.000Z","12067.3"
"2024-01-02T02:00:00.000Z","2024-01-02T02:15:00.000Z","12016.2"
"2024-01-02T03:00:00.000Z","2024-01-02T03:15:00.000Z","12121.9"
"2024-01-02T04:00:00.000Z","2024-01-02T04:15:00.000Z","12410.9"
"2024-01-02T05:00:00.000Z","2024-01-02T05:15:00.000Z","12818.9"
"2024-01-02T06:00:00.000Z","2024-01-02T06:15:00.000Z","13034.7"
"2024-01-02T07:00:00.000Z","2024-01-02T07:15:00.000Z","13224.1"
"2024-01-02T08:00:00.000Z","2024-01-02T08:15:00.000Z","13265.7"
"2024-01-02T09:00:00.000Z","2024-01-02T09:15:00.000Z","13511.8"
"2024-01-02T10:00:00.000Z","2024-01-02T10:15:00.000Z","13338.1"
"2024-01-02T11:00:00.000Z","2024-01-02T11:15:00.000Z","13966.6"
"2024-01-02T12:00:00.000Z","2024-01-02T12:15:00.000Z","14021.9"
"2024-01-02T13:00:00.000Z","2024-01-02T13:15:00.000Z","14052.1"
"2024-01-02T14:00:00.000Z","2024-01-02T14:15:00.000Z","14193.7"
"2024-01-02T15:00:00.000Z","2024-01-02T15:15:00.000Z","14265.8"
"2024-01-02T16:00:00.000Z","2024-01-02T16:15:00.000Z","14276.8"
"2024-01-02T17:00:00.000Z","2024-01-02T17:15:00.000Z","14292"
"2024-01-02T18:00:00.000Z","2024-01-02T18:15:00.000Z","14243"
"2024-01-02T19:00:00.000Z","2024-01-02T19:15:00.000Z","14024.9"
"2024-01-02T20:00:00.000Z","2024-01-02T20:15:00.000Z","13863.2"
"2024-01-02T21:00:00.000Z","2024-01-02T21:15:00.000Z","13853.5"
"2024-01-02T22:00:00.000Z","2024-01-02T22:15:00.000Z","13796.2"
"2024-01-02T23:00:00.000Z","2024-01-02T23:15:00.000Z","13481.2"
"2024-01-03T00:00:00.000Z","2024-01-03T00:15:00.000Z","13374.9"
"2024-01-03T01:00:00.000Z","2024-01-03T01:15:00.000Z","13316.5"
"2024-01-03T02:00:00.000Z","2024-01-03T02:15:00.000Z","13254.3"
"2024-01-03T03:00:00.000Z","2024-01-03T03:15:00.000Z","13413.5"
"2024-01-03T04:00:00.000Z","2024-01-03T04:15:00.000Z","13736.5"
"2024-01-03T05:00:00.000Z","2024-01-03T05:15:00.000Z","14169.8"
"2024-01-03T06:00:00.000Z","2024-01-03T06:15:00.000Z","14296.6"
"2024-01-03T07:00:00.000Z","2024-01-03T07:15:00.000Z","14433.3"
"2024-01-03T08:00:00.000Z","2024-01-03T08:15:00.000Z","14393.8"
"2024-01-03T09:00:00.000Z","2024-01-03T09:15:00.000Z","14389.7"
"2024-01-03T10:00:00.000Z","2024-01-03T10:15:00.000Z","14480.7"
"2024-01-03T11:00:00.000Z","2024-01-03T11:15:00.000Z","14628.7"
"2024-01-03T12:00:00.000Z","2024-01-03T12:15:00.000Z","14576.5"
"2024-01-03T13:00:00.000Z","2024-01-03T13:15:00.000Z","14544.4"
"2024-01-03T14:00:00.000Z","2024-01-03T14:15:00.000Z","14611.5"
"2024-01-03T15:00:00.000Z","2024-01-03T15:15:00.000Z","14703.8"
"2024-01-03T16:00:00.000Z","2024-01-03T16:15:00.000Z","14780.9"
"2024-01-03T17:00:00.000Z","2024-01-03T17:15:00.000Z","14817.7"
"2024-01-03T18:00:00.000Z","2024-01-03T18:15:00.000Z","14786.8"
"2024-01-03T19:00:00.000Z","2024-01-03T19:15:00.000Z","14657.1"
"2024-01-03T20:00:00.000Z","2024-01-03T20:15:00.000Z","14523.8"
"2024-01-03T21:00:00.000Z","2024-01-03T21:15:00.000Z","14272"
"2024-01-03T22:00:00.000Z","2024-01-03T22:15:00.000Z","14313.8"
"2024-01-03T23:00:00.000Z","2024-01-03T23:15:00.000Z","13981.3"
"2024-01-04T00:00:00.000Z","2024-01-04T00:15:00.000Z","13933.7"
"2024-01-04T01:00:00.000Z","2024-01-04T01:15:00.000Z","13793.3"
"2024-01-04T02:00:00.000Z","2024-01-04T02:15:00.000Z","13853.8"
"2024-01-04T03:00:00.000Z","2024-01-04T03:15:00.000Z","14013.1"
"2024-01-04T04:00:00.000Z","2024-01-04T04:15:00.000Z","14287.5"
"2024-01-04T05:00:00.000Z","2024-01-04T05:15:00.000Z","14722.2"
"2024-01-04T06:00:00.000Z","2024-01-04T06:15:00.000Z","14752.1"
"2024-01-04T07:00:00.000Z","2024-01-04T07:15:00.000Z","14721.2"
"2024-01-04T08:00:00.000Z","2024-01-04T08:15:00.000Z","14705.5"
"2024-01-04T09:00:00.000Z","2024-01-04T09:15:00.000Z","14666.6"
"2024-01-04T10:00:00.000Z","2024-01-04T10:15:00.000Z","14716.3"
"2024-01-04T11:00:00.000Z","2024-01-04T11:15:00.000Z","14741.8"
"2024-01-04T12:00:00.000Z","2024-01-04T12:15:00.000Z","14656.5"
"2024-01-04T13:00:00.000Z","2024-01-04T13:15:00.000Z","14574.8"
"2024-01-04T14:00:00.000Z","2024-01-04T14:15:00.000Z","14941.6"
"2024-01-04T15:00:00.000Z","2024-01-04T15:15:00.000Z","14581.7"
"2024-01-04T16:00:00.000Z","2024-01-04T16:15:00.000Z","14584.2"
"2024-01-04T17:00:00.000Z","2024-01-04T17:15:00.000Z","14599.9"
"2024-01-04T18:00:00.000Z","2024-01-04T18:15:00.000Z","14564.3"
"2024-01-04T19:00:00.000Z","2024-01-04T19:15:00.000Z","14335.8"
"2024-01-04T20:00:00.000Z","2024-01-04T20:15:00.000Z","14181.8"
"2024-01-04T21:00:00.000Z","2024-01-04T21:15:00.000Z","14091.8"
"2024-01-04T22:00:00.000Z","2024-01-04T22:15:00.000Z","14097.4"
"2024-01-04T23:00:00.000Z","2024-01-04T23:15:00.000Z","13736"
"2024-01-05T00:00:00.000Z","2024-01-05T00:15:00.000Z","13640.9"
"2024-01-05T01:00:00.000Z","2024-01-05T01:15:00.000Z","13427.5"
"2024-01-05T02:00:00.000Z","2024-01-05T02:15:00.000Z","13425.3"
"2024-01-05T03:00:00.000Z","2024-01-05T03:15:00.000Z","13598.2"
"2024-01-05T04:00:00.000Z","2024-01-05T04:15:00.000Z","13988.8"
"2024-01-05T05:00:00.000Z","2024-01-05T05:15:00.000Z","14332.1"
"2024-01-05T06:00:00.000Z","2024-01-05T06:15:00.000Z","14288.3"
"2024-01-05T07:00:00.000Z","2024-01-05T07:15:00.000Z","14238.4"
"2024-01-05T08:00:00.000Z","2024-01-05T08:15:00.000Z","14141.1"
"2024-01-05T09:00:00.000Z","2024-01-05T09:15:00.000Z","14138.2"
"2024-01-05T10:00:00.000Z","2024-01-05T10:15:00.000Z","14159.1"
"2024-01-05T11:00:00.000Z","2024-01-05T11:15:00.000Z","14032.3"
"2024-01-05T12:00:00.000Z","2024-01-05T12:15:00.000Z","14053.6"
"2024-01-05T13:00:00.000Z","2024-01-05T13:15:00.000Z","13984.1"
"2024-01-05T14:00:00.000Z","2024-01-05T14:15:00.000Z","14060.2"
"2024-01-05T15:00:00.000Z","2024-01-05T15:15:00.000Z","14161.4"
"2024-01-05T16:00:00.000Z","2024-01-05T16:15:00.000Z","14120.4"
"2024-01-05T17:00:00.000Z","2024-01-05T17:15:00.000Z","14006.2"
"2024-01-05T18:00:00.000Z","2024-01-05T18:15:00.000Z","13775.2"
"2024-01-05T19:00:00.000Z","2024-01-05T19:15:00.000Z","13492.5"
"2024-01-05T20:00:00.000Z","2024-01-05T20:15:00.000Z","13241.6"
"2024-01-05T21:00:00.000Z","2024-01-05T21:15:00.000Z","13119.4"
"2024-01-05T22:00:00.000Z","2024-01-05T22:15:00.000Z","13176.2"
"2024-01-05T23:00:00.000Z","2024-01-05T23:15:00.000Z","12916.6"
"2024-01-06T00:00:00.000Z","2024-01-06T00:15:00.000Z","12828.4"
"2024-01-06T01:00:00.000Z","2024-01-06T01:15:00.000Z","12794.2"
"2024-01-06T02:00:00.000Z","2024-01-06T02:15:00.000Z","12749.5"
"2024-01-06T03:00:00.000Z","2024-01-06T03:15:00.000Z","12761.8"
"2024-01-06T04:00:00.000Z","2024-01-06T04:15:00.000Z","12807.2"
"2024-01-06T05:00:00.000Z","2024-01-06T05:15:00.000Z","12951.4"
"2024-01-06T06:00:00.000Z","2024-01-06T06:15:00.000Z","12940.7"
"2024-01-06T07:00:00.000Z","2024-01-06T07:15:00.000Z","13063.3"
"2024-01-06T08:00:00.000Z","2024-01-06T08:15:00.000Z","13101.4"
"2024-01-06T09:00:00.000Z","2024-01-06T09:15:00.000Z","13178.6"
"2024-01-06T10:00:00.000Z","2024-01-06T10:15:00.000Z","13296.5"
"2024-01-06T11:00:00.000Z","2024-01-06T11:15:00.000Z","13312"
"2024-01-06T12:00:00.000Z","2024-01-06T12:15:00.000Z","13274.1"
"2024-01-06T13:00:00.000Z","2024-01-06T13:15:00.000Z","13345.7"
"2024-01-06T14:00:00.000Z","2024-01-06T14:15:00.000Z","13567.5"
"2024-01-06T15:00:00.000Z","2024-01-06T15:15:00.000Z","13746.7"
"2024-01-06T16:00:00.000Z","2024-01-06T16:15:00.000Z","13769.8"
"2024-01-06T17:00:00.000Z","2024-01-06T17:15:00.000Z","13810"
"2024-01-06T18:00:00.000Z","2024-01-06T18:15:00.000Z","13799.9"
"2024-01-06T19:00:00.000Z","2024-01-06T19:15:00.000Z","13623.5"
"2024-01-06T20:00:00.000Z","2024-01-06T20:15:00.000Z","13438.1"
"2024-01-06T21:00:00.000Z","2024-01-06T21:15:00.000Z","13307.2"
"2024-01-06T22:00:00.000Z","2024-01-06T22:15:00.000Z","13407.7"
"2024-01-06T23:00:00.000Z","2024-01-06T23:15:00.000Z","13080.6"
"2024-01-07T00:00:00.000Z","2024-01-07T00:15:00.000Z","13115.5"
"2024-01-07T01:00:00.000Z","2024-01-07T01:15:00.000Z","12975.3"
"2024-01-07T02:00:00.000Z","2024-01-07T02:15:00.000Z","13192.6"
"2024-01-07T03:00:00.000Z","2024-01-07T03:15:00.000Z","13209.5"
"2024-01-07T04:00:00.000Z","2024-01-07T04:15:00.000Z","13284.9"
"2024-01-07T05:00:00.000Z","2024-01-07T05:15:00.000Z","13385.3"
"2024-01-07T06:00:00.000Z","2024-01-07T06:15:00.000Z","13397.8"
"2024-01-07T07:00:00.000Z","2024-01-07T07:15:00.000Z","13482.3"
"2024-01-07T08:00:00.000Z","2024-01-07T08:15:00.000Z","13464.5"
"2024-01-07T09:00:00.000Z","2024-01-07T09:15:00.000Z","13569.3"
"2024-01-07T10:00:00.000Z","2024-01-07T10:15:00.000Z","13617.6"
"2024-01-07T11:00:00.000Z","2024-01-07T11:15:00.000Z","13574.5"
"2024-01-07T12:00:00.000Z","2024-01-07T12:15:00.000Z","13525.9"
"2024-01-07T13:00:00.000Z","2024-01-07T13:15:00.000Z","13487.3"
"2024-01-07T14:00:00.000Z","2024-01-07T14:15:00.000Z","13677.8"
"2024-01-07T15:00:00.000Z","2024-01-07T15:15:00.000Z","13795.4"
"2024-01-07T16:00:00.000Z","2024-01-07T16:15:00.000Z","13795.4"
"2024-01-07T17:00:00.000Z","2024-01-07T17:15:00.000Z","13735.5"
"2024-01-07T18:00:00.000Z","2024-01-07T18:15:00.000Z","13682.4"
"2024-01-07T19:00:00.000Z","2024-01-07T19:15:00.000Z","13530.6"
"2024-01-07T20:00:00.000Z","2024-01-07T20:15:00.000Z","13362.2"
"2024-01-07T21:00:00.000Z","2024-01-07T21:15:00.000Z","13153.5"
"2024-01-07T22:00:00.000Z","2024-01-07T22:15:00.000Z","13259.5"
"2024-01-07T23:00:00.000Z","2024-01-07T23:15:00.000Z","12996.3"
"2024-01-08T00:00:00.000Z","2024-01-08T00:15:00.000Z","12805.3"
"2024-01-08T01:00:00.000Z","2024-01-08T01:15:00.000Z","12600.2"
"2024-01-08T02:00:00.000Z","2024-01-08T02:15:00.000Z","12416.7"
"2024-01-08T03:00:00.000Z","2024-01-08T03:15:00.000Z","12374.2"
"2024-01-08T04:00:00.000Z","2024-01-08T04:15:00.000Z","12588.1"
"2024-01-08T05:00:00.000Z","2024-01-08T05:15:00.000Z","13042.2"
"2024-01-08T06:00:00.000Z","2024-01-08T06:15:00.000Z","13326.1"
"2024-01-08T07:00:00.000Z","2024-01-08T07:15:00.000Z","13306.9"
"2024-01-08T08:00:00.000Z","2024-01-08T08:15:00.000Z","13119.6"
"2024-01-08T09:00:00.000Z","2024-01-08T09:15:00.000Z","12965.4"
"2024-01-08T10:00:00.000Z","2024-01-08T10:15:00.000Z","12878.7"
"2024-01-08T11:00:00.000Z","2024-01-08T11:15:00.000Z","13095.3"
"2024-01-08T12:00:00.000Z","2024-01-08T12:15:00.000Z","12993.3"
"2024-01-08T13:00:00.000Z","2024-01-08T13:15:00.000Z","12855.3"
"2024-01-08T14:00:00.000Z","2024-01-08T14:15:00.000Z","12896.9"
"2024-01-08T15:00:00.000Z","2024-01-08T15:15:00.000Z","12889.9"
"2024-01-08T16:00:00.000Z","2024-01-08T16:15:00.000Z","12845.3"
"2024-01-08T17:00:00.000Z","2024-01-08T17:15:00.000Z","12744.7"
"2024-01-08T18:00:00.000Z","2024-01-08T18:15:00.000Z","12675"
"2024-01-08T19:00:00.000Z","2024-01-08T19:15:00.000Z","12652.5"
"2024-01-08T20:00:00.000Z","2024-01-08T20:15:00.000Z","12469.8"
"2024-01-08T21:00:00.000Z","2024-01-08T21:15:00.000Z","12345.3"
"2024-01-08T22:00:00.000Z","2024-01-08T22:15:00.000Z","12282.9"
"2024-01-08T23:00:00.000Z","2024-01-08T23:15:00.000Z","11920.6"
"2024-01-09T00:00:00.000Z","2024-01-09T00:15:00.000Z","11705.1"
"2024-01-09T01:00:00.000Z","2024-01-09T01:15:00.000Z","11526.7"
"2024-01-09T02:00:00.000Z","2024-01-09T02:15:00.000Z","11426.8"
"2024-01-09T03:00:00.000Z","2024-01-09T03:15:00.000Z","11408"
"2024-01-09T04:00:00.000Z","2024-01-09T04:15:00.000Z","11594.6"
